id,tweet_id,engagement,effective_length,polarity,subjectivity,average_engagement,common_words,common_ht_words,common_hts
83766201,1006218310902350000,0,54,0.0000,0.0000,0.309734513,"[('show', 59), ('moda', 50), ('repost', 38)]","[('show', 50), ('moda', 46), ('repost', 19)]","[('ShowDeModa', 44), ('Repost', 19), ('teamwork', 18)]"
83766201,1006042406733610000,0,63,0.0000,0.0000,0.309734513,"[('show', 59), ('moda', 50), ('repost', 38)]","[('show', 50), ('moda', 46), ('repost', 19)]","[('ShowDeModa', 44), ('Repost', 19), ('teamwork', 18)]"
83766201,1005917396304120000,2,49,0.0000,0.0000,0.309734513,"[('show', 59), ('moda', 50), ('repost', 38)]","[('show', 50), ('moda', 46), ('repost', 19)]","[('ShowDeModa', 44), ('Repost', 19), ('teamwork', 18)]"
83766201,1003613943024180000,1,64,-0.0714,0.2143,0.309734513,"[('show', 59), ('moda', 50), ('repost', 38)]","[('show', 50), ('moda', 46), ('repost', 19)]","[('ShowDeModa', 44), ('Repost', 19), ('teamwork', 18)]"
83766201,1003450955151630000,1,55,0.0000,0.0000,0.309734513,"[('show', 59), ('moda', 50), ('repost', 38)]","[('show', 50), ('moda', 46), ('repost', 19)]","[('ShowDeModa', 44), ('Repost', 19), ('teamwork', 18)]"
83766201,995175555342401000,3,75,0.0682,0.2500,0.309734513,"[('show', 59), ('moda', 50), ('repost', 38)]","[('show', 50), ('moda', 46), ('repost', 19)]","[('ShowDeModa', 44), ('Repost', 19), ('teamwork', 18)]"
83766201,993938455880261000,0,60,0.0000,0.0000,0.309734513,"[('show', 59), ('moda', 50), ('repost', 38)]","[('show', 50), ('moda', 46), ('repost', 19)]","[('ShowDeModa', 44), ('Repost', 19), ('teamwork', 18)]"
83766201,993908938847506000,0,67,0.0000,0.0000,0.309734513,"[('show', 59), ('moda', 50), ('repost', 38)]","[('show', 50), ('moda', 46), ('repost', 19)]","[('ShowDeModa', 44), ('Repost', 19), ('teamwork', 18)]"
83766201,993901439025004000,0,52,0.0000,0.0000,0.309734513,"[('show', 59), ('moda', 50), ('repost', 38)]","[('show', 50), ('moda', 46), ('repost', 19)]","[('ShowDeModa', 44), ('Repost', 19), ('teamwork', 18)]"
83766201,993873228874637000,0,58,0.0000,0.0000,0.309734513,"[('show', 59), ('moda', 50), ('repost', 38)]","[('show', 50), ('moda', 46), ('repost', 19)]","[('ShowDeModa', 44), ('Repost', 19), ('teamwork', 18)]"
83766201,993139496848887000,0,73,0.0000,0.0000,0.309734513,"[('show', 59), ('moda', 50), ('repost', 38)]","[('show', 50), ('moda', 46), ('repost', 19)]","[('ShowDeModa', 44), ('Repost', 19), ('teamwork', 18)]"
83766201,992438966388494000,0,63,0.0000,0.0000,0.309734513,"[('show', 59), ('moda', 50), ('repost', 38)]","[('show', 50), ('moda', 46), ('repost', 19)]","[('ShowDeModa', 44), ('Repost', 19), ('teamwork', 18)]"
83766201,992236853309784000,2,14,0.0000,0.0000,0.309734513,"[('show', 59), ('moda', 50), ('repost', 38)]","[('show', 50), ('moda', 46), ('repost', 19)]","[('ShowDeModa', 44), ('Repost', 19), ('teamwork', 18)]"
83766201,991900496708321000,0,40,0.0000,0.0000,0.309734513,"[('show', 59), ('moda', 50), ('repost', 38)]","[('show', 50), ('moda', 46), ('repost', 19)]","[('ShowDeModa', 44), ('Repost', 19), ('teamwork', 18)]"
83766201,990764845296443000,0,99,0.1364,0.5000,0.309734513,"[('show', 59), ('moda', 50), ('repost', 38)]","[('show', 50), ('moda', 46), ('repost', 19)]","[('ShowDeModa', 44), ('Repost', 19), ('teamwork', 18)]"
83766201,990451791509819000,0,95,0.0000,0.0000,0.309734513,"[('show', 59), ('moda', 50), ('repost', 38)]","[('show', 50), ('moda', 46), ('repost', 19)]","[('ShowDeModa', 44), ('Repost', 19), ('teamwork', 18)]"
83766201,989703255025430000,0,34,0.0000,0.0000,0.309734513,"[('show', 59), ('moda', 50), ('repost', 38)]","[('show', 50), ('moda', 46), ('repost', 19)]","[('ShowDeModa', 44), ('Repost', 19), ('teamwork', 18)]"
83766201,989183054492176000,1,135,0.0000,0.0000,0.309734513,"[('show', 59), ('moda', 50), ('repost', 38)]","[('show', 50), ('moda', 46), ('repost', 19)]","[('ShowDeModa', 44), ('Repost', 19), ('teamwork', 18)]"
83766201,989179311902134000,0,58,0.0000,0.0000,0.309734513,"[('show', 59), ('moda', 50), ('repost', 38)]","[('show', 50), ('moda', 46), ('repost', 19)]","[('ShowDeModa', 44), ('Repost', 19), ('teamwork', 18)]"
172822388,1173663800572030000,456,130,0.0000,0.0000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1173661946530280000,400,187,0.0000,0.1000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1172516952956230000,4,2,0.0000,0.0000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1172203065165770000,32,7,0.0000,0.0000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1172103860376090000,65,0,0.0000,0.0000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1171530529436360000,405,141,0.1000,0.5000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1171481938919480000,177,259,0.0867,0.5071,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1171216999222920000,58,0,0.0000,0.0000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1171216878607330000,96,255,0.0397,0.2008,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1171178801935590000,284,223,-0.2000,0.4000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1170384616789690000,103,72,0.8000,0.7500,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1170345775806570000,9,227,0.0000,0.0500,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1170336365193460000,23,184,-0.2000,0.4833,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1170332273431870000,7,41,0.0000,0.0000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1170330445659030000,215,274,0.0000,0.0667,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1170060034576790000,12,22,0.0000,0.0000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1170059968944340000,71,259,0.1000,0.6000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1170058222733940000,41,250,0.1464,0.4589,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1170003368049290000,11,41,-0.2000,0.2500,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1169986964222660000,73,264,0.1133,0.6833,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1169355964631220000,16,128,0.0397,0.3313,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1169243024259300000,67,251,-0.0429,0.5521,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1168897962728180000,26,0,0.0000,0.0000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1168661793171880000,274,256,-0.0250,0.1250,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1168575574761090000,53,53,0.2857,0.5357,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1168320023208700000,11,9,0.2000,0.2000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1168279109018890000,89,24,0.2857,0.5357,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1168278452467740000,209,190,0.2000,0.3000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1167867183537340000,2158,26,0.0000,0.0000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1167565020445560000,979,23,0.0000,0.0000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1167539496662910000,101,1,0.0000,0.0000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1167519644124470000,6,65,0.0000,0.0000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1167496946241560000,6,12,0.0000,0.0000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1167471274353780000,56,26,0.0000,0.0000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1167469977596640000,41,78,0.0000,0.0000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1167428145143610000,108,64,0.0000,0.0000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1167201817039490000,37,77,0.1667,0.3333,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1167053369556360000,243,113,0.0000,0.8500,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1166562782143270000,15,21,0.0651,0.4123,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1166558047268980000,366,53,0.0000,0.0000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1166455197259850000,23,24,0.2857,0.5357,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1166384786140740000,56,14,0.0651,0.4123,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1166162501618150000,71,56,0.0000,0.0000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1166091197225420000,19,47,0.0651,0.4123,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1164209725216440000,12,49,0.2375,0.5750,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1164198030376960000,31,46,0.2857,0.5357,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1164190333644750000,267,276,-0.2222,0.6667,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1164181933556810000,6,26,0.0000,0.0000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1164162052832710000,220,262,-0.0583,0.2500,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1163477515534400000,48,13,0.0000,0.0000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1163292182851140000,1248,113,0.0000,0.0000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1163273391840740000,71,34,0.0000,0.0000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1162358600838200000,272,192,0.2619,0.5119,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1162143277073810000,67,36,0.0000,0.0000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1162105438847950000,288,72,0.1429,0.2679,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1162027980144570000,7,6,0.5000,0.5000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1161780594138860000,11,42,0.0000,0.0000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1161760278775820000,827,208,-0.1833,0.7167,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1161743427794540000,11,30,0.0000,0.0000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1161327056128330000,13,238,0.1000,0.1583,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1160624933593980000,25,51,0.0000,0.0000,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
172822388,1159842023265800000,112,185,0.2857,0.5357,179.1612903,"[('vídeo', 14), ('vale', 12), ('amazonas', 8)]","[('vale', 12), ('cauca', 2), ('cumbre', 2)]","[('MásVale', 11), ('CumbrePorLaAmazonía', 2), ('QuiénPagaPorElAmazonas', 2)]"
497511506,1182365262437370000,26,129,-0.2000,0.3000,21.80838323,"[('medellín', 145), ('camino', 130), ('vos', 33)]","[('medellín', 130), ('camino', 130), ('vos', 31)]","[('MedellínVamosPorBuenCamino', 130), ('ConVosRadio', 19), ('FedericoCuentaConVos', 12)]"
497511506,1182362722463330000,12,122,0.6000,0.9000,21.80838323,"[('medellín', 145), ('camino', 130), ('vos', 33)]","[('medellín', 130), ('camino', 130), ('vos', 31)]","[('MedellínVamosPorBuenCamino', 130), ('ConVosRadio', 19), ('FedericoCuentaConVos', 12)]"
497511506,1182357672533850000,31,133,-0.2000,0.3000,21.80838323,"[('medellín', 145), ('camino', 130), ('vos', 33)]","[('medellín', 130), ('camino', 130), ('vos', 31)]","[('MedellínVamosPorBuenCamino', 130), ('ConVosRadio', 19), ('FedericoCuentaConVos', 12)]"
497511506,1182355166483400000,38,134,0.0000,0.0000,21.80838323,"[('medellín', 145), ('camino', 130), ('vos', 33)]","[('medellín', 130), ('camino', 130), ('vos', 31)]","[('MedellínVamosPorBuenCamino', 130), ('ConVosRadio', 19), ('FedericoCuentaConVos', 12)]"
497511506,1182350389276030000,5,104,0.0000,0.0000,21.80838323,"[('medellín', 145), ('camino', 130), ('vos', 33)]","[('medellín', 130), ('camino', 130), ('vos', 31)]","[('MedellínVamosPorBuenCamino', 130), ('ConVosRadio', 19), ('FedericoCuentaConVos', 12)]"
497511506,1182346510257850000,220,95,0.0000,0.0000,21.80838323,"[('medellín', 145), ('camino', 130), ('vos', 33)]","[('medellín', 130), ('camino', 130), ('vos', 31)]","[('MedellínVamosPorBuenCamino', 130), ('ConVosRadio', 19), ('FedericoCuentaConVos', 12)]"
497511506,1182346156300530000,1,123,0.0000,0.0000,21.80838323,"[('medellín', 145), ('camino', 130), ('vos', 33)]","[('medellín', 130), ('camino', 130), ('vos', 31)]","[('MedellínVamosPorBuenCamino', 130), ('ConVosRadio', 19), ('FedericoCuentaConVos', 12)]"
497511506,1182343026800240000,11,184,0.0000,0.0000,21.80838323,"[('medellín', 145), ('camino', 130), ('vos', 33)]","[('medellín', 130), ('camino', 130), ('vos', 31)]","[('MedellínVamosPorBuenCamino', 130), ('ConVosRadio', 19), ('FedericoCuentaConVos', 12)]"
497511506,1182339491635380000,13,67,0.2000,0.2333,21.80838323,"[('medellín', 145), ('camino', 130), ('vos', 33)]","[('medellín', 130), ('camino', 130), ('vos', 31)]","[('MedellínVamosPorBuenCamino', 130), ('ConVosRadio', 19), ('FedericoCuentaConVos', 12)]"
497511506,1182339001283420000,263,134,0.3667,0.5667,21.80838323,"[('medellín', 145), ('camino', 130), ('vos', 33)]","[('medellín', 130), ('camino', 130), ('vos', 31)]","[('MedellínVamosPorBuenCamino', 130), ('ConVosRadio', 19), ('FedericoCuentaConVos', 12)]"
497511506,1182336219323210000,11,160,-0.0958,0.4458,21.80838323,"[('medellín', 145), ('camino', 130), ('vos', 33)]","[('medellín', 130), ('camino', 130), ('vos', 31)]","[('MedellínVamosPorBuenCamino', 130), ('ConVosRadio', 19), ('FedericoCuentaConVos', 12)]"
497511506,1182334740831050000,102,184,0.0000,0.0000,21.80838323,"[('medellín', 145), ('camino', 130), ('vos', 33)]","[('medellín', 130), ('camino', 130), ('vos', 31)]","[('MedellínVamosPorBuenCamino', 130), ('ConVosRadio', 19), ('FedericoCuentaConVos', 12)]"
497511506,1182333217921260000,18,243,-0.0333,0.1333,21.80838323,"[('medellín', 145), ('camino', 130), ('vos', 33)]","[('medellín', 130), ('camino', 130), ('vos', 31)]","[('MedellínVamosPorBuenCamino', 130), ('ConVosRadio', 19), ('FedericoCuentaConVos', 12)]"
497511506,1182330384048180000,150,240,-0.1500,1.0000,21.80838323,"[('medellín', 145), ('camino', 130), ('vos', 33)]","[('medellín', 130), ('camino', 130), ('vos', 31)]","[('MedellínVamosPorBuenCamino', 130), ('ConVosRadio', 19), ('FedericoCuentaConVos', 12)]"
497511506,1182329432029250000,2,191,0.7000,0.9000,21.80838323,"[('medellín', 145), ('camino', 130), ('vos', 33)]","[('medellín', 130), ('camino', 130), ('vos', 31)]","[('MedellínVamosPorBuenCamino', 130), ('ConVosRadio', 19), ('FedericoCuentaConVos', 12)]"
497511506,1182328875906400000,25,116,0.0000,0.1250,21.80838323,"[('medellín', 145), ('camino', 130), ('vos', 33)]","[('medellín', 130), ('camino', 130), ('vos', 31)]","[('MedellínVamosPorBuenCamino', 130), ('ConVosRadio', 19), ('FedericoCuentaConVos', 12)]"
497511506,1182327899988410000,0,112,-0.2000,0.3000,21.80838323,"[('medellín', 145), ('camino', 130), ('vos', 33)]","[('medellín', 130), ('camino', 130), ('vos', 31)]","[('MedellínVamosPorBuenCamino', 130), ('ConVosRadio', 19), ('FedericoCuentaConVos', 12)]"
497511506,1182325976593840000,55,103,0.5000,0.5000,21.80838323,"[('medellín', 145), ('camino', 130), ('vos', 33)]","[('medellín', 130), ('camino', 130), ('vos', 31)]","[('MedellínVamosPorBuenCamino', 130), ('ConVosRadio', 19), ('FedericoCuentaConVos', 12)]"
497511506,1182317124661970000,6,193,0.1500,0.3000,21.80838323,"[('medellín', 145), ('camino', 130), ('vos', 33)]","[('medellín', 130), ('camino', 130), ('vos', 31)]","[('MedellínVamosPorBuenCamino', 130), ('ConVosRadio', 19), ('FedericoCuentaConVos', 12)]"
