source,target
166549341,9633802
166549341,19236074
166549341,172590501
166549341,64436941
166549341,399501454
166549341,256388684
93668496,193793522
193793522,253582640
193793522,172590501
193793522,321093999
193793522,170097878
193793522,281616598
193793522,151582578
193793522,328768794
193793522,173129929
193793522,64839766
193793522,81181548
193793522,114766106
193793522,213424280
193793522,60613480
193793522,17813487
193793522,35013719
193793522,9633802
93668496,281616598
281616598,157859662
281616598,69679591
281616598,274848290
281616598,76666825
281616598,65063729
281616598,333869714
281616598,328768794
281616598,237745687
281616598,108717093
281616598,184665684
281616598,155404949
281616598,67463854
281616598,331646124
281616598,1601822730
281616598,93668496
281616598,318625615
281616598,553846827
281616598,46030112
281616598,329476725
281616598,2296737168
93668496,553846827
553846827,189995971
553846827,276675653
553846827,21952958
553846827,345766788
553846827,125981120
553846827,44557512
553846827,219661634
553846827,292072914
553846827,130552714
553846827,3100417523
553846827,76964239
553846827,56141196
553846827,61375427
553846827,139388858
553846827,266675787
553846827,41048726
553846827,135321834
553846827,251148216
553846827,172936338
553846827,179173812
93668496,329476725
329476725,15930883
329476725,41048726
329476725,143490635
329476725,161084107
329476725,247816345
329476725,281616598
329476725,1006674326
329476725,117109734
329476725,310932113
329476725,69939288
329476725,242730842
329476725,246967511
329476725,220078603
329476725,399501454
329476725,76666825
329476725,318625615
329476725,193386305
329476725,64400105
329476725,182221742
329476725,1638229543
93668496,318625615
318625615,45986928
318625615,1837388432
318625615,331646124
318625615,67463854
318625615,281616598
318625615,105308592
318625615,37462487
318625615,60613480
318625615,80640875
318625615,86258434
318625615,220139044
318625615,172590501
318625615,73954053
318625615,158181963
318625615,48715653
318625615,456063053
318625615,162052983
318625615,18079284
318625615,52959490
318625615,191465222
93668496,84313814
84313814,105640257
84313814,274848290
84313814,42517526
84313814,92622085
84313814,80651703
84313814,143835534
84313814,145774770
84313814,41704249
84313814,172590501
84313814,1451897858
84313814,93668496
84313814,622082899
84313814,126672796
84313814,131596061
84313814,259905646
84313814,153395066
84313814,214085389
84313814,39322843
84313814,46389700
84313814,38373082
93668496,46030112
46030112,179285561
46030112,4924567721
46030112,136112883
46030112,847591188332990466
46030112,20801337
46030112,126672796
46030112,44946232
46030112,242730842
46030112,22488241
46030112,883080230352691201
46030112,133112225
46030112,259905646
46030112,91383477
46030112,834856830677430272
46030112,262398126
46030112,819470120225566720
46030112,213771387
46030112,175488530
46030112,601231492
46030112,137908875
93668496,80651703
80651703,52574348
80651703,101486124
80651703,199811461
80651703,67669365
80651703,3376511
80651703,476011253
80651703,126204564
80651703,168303922
80651703,301529052
80651703,39322843
80651703,1920140406
80651703,114918033
80651703,69062293
80651703,328768794
80651703,124355265
80651703,256186607
80651703,172822388
80651703,161280980
80651703,83480932
80651703,79895931
93668496,195476107
93668496,52756754
52756754,117109734
52756754,631580827
52756754,190713465
52756754,345766788
52756754,2865328068
52756754,747891746512736256
52756754,38373082
52756754,151100867
52756754,961458944882499585
52756754,4924567721
52756754,847591188332990466
52756754,2499219806
52756754,839309103180697601
52756754,265714930
52756754,276675653
52756754,123995688
52756754,65440006
52756754,768533872564895744
52756754,140140285
52756754,745370515372650496
93668496,321093999
321093999,468436674
321093999,164012673
321093999,182845963
321093999,176931171
321093999,266893089
321093999,30861738
321093999,130359251
321093999,146985042
321093999,114766106
321093999,166311912
321093999,143490635
321093999,114469124
321093999,198984928
321093999,89485410
321093999,77243413
321093999,172368909
321093999,89707185
321093999,345214995
321093999,381725074
321093999,161306075
93668496,2383874413
2383874413,242730842
2383874413,61018481
2383874413,44433584
2383874413,40533752
2383874413,50695149
2383874413,1096165346040561664
2383874413,815911244
2383874413,348726976
2383874413,69679591
2383874413,58645164
2383874413,38261736
2383874413,276511829
2383874413,40680083
2383874413,554543183
2383874413,124355265
2383874413,386071764
2383874413,26256322
2383874413,64767902
2383874413,69939288
2383874413,321093999
93668496,1638229543
1638229543,118906931
1638229543,110787295
1638229543,76554439
93668496,2802827692
93668496,155404949
155404949,312422930
155404949,43372273
155404949,287915407
155404949,15695712
155404949,133112225
155404949,259905646
155404949,214076026
155404949,900479503
155404949,55379094
155404949,202486418
155404949,108711532
155404949,195820318
155404949,544643751
155404949,110301465
155404949,266675787
155404949,44151017
155404949,38533136
155404949,172368909
155404949,169098615
155404949,155428489
93668496,70734968
70734968,529706021
70734968,139419229
70734968,253582640
70734968,129683990
70734968,39322843
70734968,57174405
70734968,242730842
70734968,122495812
70734968,251745696
70734968,146985042
70734968,38261736
70734968,67654599
70734968,73954053
70734968,256388684
70734968,161280980
70734968,64767902
70734968,80651703
70734968,231112057
70734968,39838147
70734968,1707507866
93668496,35013719
35013719,128009878
35013719,1096165346040561664
35013719,178463022
35013719,161280980
35013719,243942097
35013719,38533136
35013719,1466003185
35013719,62528273
35013719,703394216
35013719,197922102
35013719,289506642
35013719,988520294284439554
35013719,89572355
35013719,373138480
35013719,376967417
35013719,120151795
35013719,722851538293501954
35013719,1370927040
35013719,68961687
35013719,273452117
93668496,67654599
312422930,84078498
84078498,191116947
84078498,358917312
84078498,352373166
84078498,143490635
84078498,148183388
84078498,222605890
84078498,41704249
84078498,1093617259589832704
84078498,55379094
84078498,247010120
84078498,130980846
84078498,960943470390272006
84078498,103288327
84078498,126204564
84078498,791800207
84078498,722851538293501954
84078498,48087492
84078498,29055849
84078498,56724999
84078498,180861689
312422930,202644027
312422930,242507324
242507324,1093617259589832704
242507324,2693920988
242507324,247816345
242507324,87713796
242507324,208197509
242507324,243942097
242507324,903326095
242507324,39863994
242507324,67654599
242507324,147779959
242507324,158419572
242507324,15695712
242507324,253582640
242507324,136130333
242507324,889776104
242507324,41299446
242507324,55467753
242507324,920198755
242507324,2285177684
242507324,14050583
312422930,243942097
243942097,103288327
243942097,128039798
243942097,122422941
243942097,102769344
243942097,101736223
243942097,1362851972
243942097,915615485147910144
243942097,2939615002
243942097,2250278832
243942097,961458944882499585
243942097,101486124
243942097,373138480
243942097,3092609308
243942097,38533136
243942097,175806207
243942097,58956408
243942097,242507324
243942097,247010120
243942097,1720868641
243942097,183308316
312422930,219990061
312422930,336145436
336145436,1093617259589832704
336145436,247010120
336145436,327385337
336145436,160937916
336145436,302141241
336145436,3520340477
336145436,2891970376
336145436,473338133
336145436,63541160
336145436,26946244
336145436,69047795
336145436,903326095
336145436,285343965
336145436,150335293
336145436,1451897858
336145436,161280980
336145436,3171885767
336145436,254115362
336145436,2769478040
336145436,456063053
312422930,364550804
364550804,79908188
364550804,376602924
364550804,3520340477
364550804,38373082
364550804,325915277
364550804,271486370
364550804,1111838276
364550804,382115322
364550804,146845430
364550804,943901321748451328
364550804,139829433
364550804,1134724832
364550804,327670033
364550804,1413381680
364550804,198375429
364550804,349356567
364550804,2678108316
364550804,243942097
364550804,171345549
364550804,250861952
312422930,1686899533
1686899533,235453232
1686899533,1093617259589832704
1686899533,302141241
1686899533,1206798535
1686899533,383248517
1686899533,788866737676713984
1686899533,242507324
1686899533,281707480
1686899533,3171885767
1686899533,290032175
1686899533,772499748
1686899533,158419572
1686899533,157202279
1686899533,202644027
1686899533,1026844724
1686899533,266675787
1686899533,192414095
1686899533,167435593
1686899533,202475762
1686899533,273452117
312422930,1093617259589832704
312422930,567912612
567912612,948719801609965568
567912612,341980943
567912612,1093617259589832704
567912612,376602924
567912612,40533752
567912612,1350632149
567912612,975886502545772544
567912612,745935314141716480
567912612,626592458
567912612,18396299
567912612,383248517
567912612,2769478040
567912612,788866737676713984
567912612,1134724832
567912612,1638229543
567912612,84983605
567912612,1624061378
567912612,3520340477
567912612,3290301301
567912612,108717093
312422930,601948106
601948106,1111838276
601948106,975886502545772544
601948106,155076401
601948106,825074170191032320
601948106,376951217
601948106,380936922
601948106,130552714
601948106,225141154
601948106,2968889195
601948106,450982091
601948106,150372649
601948106,867437635
601948106,286774097
601948106,722886500
601948106,245503605
601948106,738706213714690049
601948106,1556552341
601948106,123573420
601948106,163849104
601948106,127031243
312422930,595043885
595043885,448087712
595043885,179584524
595043885,279316472
595043885,202644027
595043885,73954053
595043885,300815030
595043885,327670033
595043885,237548588
595043885,127265380
595043885,374166153
595043885,146986073
595043885,82097571
595043885,456063053
595043885,17572957
595043885,38886656
595043885,85815364
595043885,14834302
595043885,589478235
595043885,9633802
595043885,14050583
312422930,17813487
17813487,309295164
17813487,242581181
17813487,153395066
17813487,473216817
17813487,722851538293501954
17813487,3284817049
17813487,3357762364
17813487,373138480
17813487,68961687
17813487,176931171
17813487,190713465
17813487,333958419
17813487,2762868178
17813487,3246537749
17813487,1362851972
17813487,3092609308
17813487,847591188332990466
17813487,960943470390272006
17813487,732690384942465025
17813487,73007294
17813487,19236074
17813487,1259858792
17813487,956896881635979270
17813487,155428489
17813487,151088536
17813487,69059849
17813487,52536992
17813487,861928585
17813487,385498066
312422930,114873372
312422930,26536125
26536125,630297046
26536125,235355515
26536125,2859306551
26536125,1206798535
26536125,373535898
26536125,557927601
26536125,374166153
26536125,167435593
312422930,460363900
460363900,906610164
460363900,247010120
460363900,247816345
460363900,788866737676713984
460363900,567912612
460363900,200177547
460363900,192611378
460363900,601231492
460363900,376586490
460363900,252393929
460363900,159210837
460363900,364529596
460363900,382115322
460363900,167435593
460363900,2794658791
460363900,313170895
460363900,2905493122
460363900,2924803627
460363900,84078498
460363900,2296737168
312422930,253638345
253638345,110758478
253638345,487947174
253638345,289506642
253638345,54203675
253638345,819470120225566720
253638345,198984928
253638345,487709592
253638345,199811461
253638345,3246537749
253638345,358917312
253638345,173998184
253638345,146986073
253638345,525889665
253638345,145903908
253638345,281217900
253638345,259905646
253638345,135321834
253638345,448087712
253638345,69135570
253638345,192611378
312422930,143118452
143118452,189144412
143118452,309295164
143118452,242581181
143118452,497511506
143118452,4923782098
143118452,112412293
143118452,286418059
143118452,242730842
143118452,124355265
143118452,199811461
143118452,300815030
143118452,17813487
143118452,1180020318
143118452,2400080066
143118452,277113936
143118452,557927601
143118452,142454580
143118452,122422941
143118452,622082899
143118452,9633802
312422930,76964239
76964239,266675787
76964239,3290301301
76964239,347438554
76964239,598569284
76964239,9633802
76964239,2924803627
76964239,155076401
76964239,250928296
76964239,237745687
76964239,79585327
76964239,95684520
76964239,376586490
76964239,364529596
76964239,191970595
76964239,460363900
76964239,198375429
76964239,122495812
76964239,159210837
76964239,71543713
76964239,125981120
312422930,235453232
235453232,627420483
235453232,2769478040
235453232,948719801609965568
235453232,309295164
235453232,242581181
235453232,3520340477
235453232,251104300
235453232,745935314141716480
235453232,458755731
235453232,157859662
235453232,166549341
235453232,136515383
235453232,281707480
235453232,254115362
235453232,273452117
235453232,79908188
235453232,920198755
235453232,601212581
235453232,632387571
235453232,2924803627
631580827,4889381914
631580827,516101547
631580827,382419827
631580827,805752104
631580827,29055849
631580827,85659017
631580827,194168803
631580827,1667890820
631580827,114469124
631580827,62528273
631580827,178463022
631580827,2939615002
631580827,507974310
631580827,182845963
631580827,883034568
631580827,16578268
631580827,50562028
631580827,116633016
631580827,189165807
631580827,28641033
2202387091,52536992
2202387091,839309103180697601
2202387091,206486600
2202387091,142820741
2202387091,271551368
2202387091,172822388
2202387091,44197786
2202387091,102769344
2202387091,151100867
2202387091,915615485147910144
2202387091,14834302
2202387091,285343965
2202387091,290032175
2202387091,101486124
2202387091,834856830677430272
2202387091,45986928
2202387091,89572355
2202387091,373138480
2202387091,114918033
2202387091,960943470390272006
62528273,4924567721
62528273,3284817049
62528273,3246537749
62528273,768533872564895744
62528273,2674249872
62528273,95326483
62528273,1382612588
62528273,1439221506
62528273,1362851972
62528273,770378969153671169
62528273,373138480
62528273,34814904
62528273,960943470390272006
62528273,2499219806
62528273,275070598
62528273,142240353
62528273,139518091
62528273,823348278830002177
62528273,350926847
62528273,858010830079758336
465628233,933739074401251328
465628233,57625303
465628233,172822388
465628233,3218656133
465628233,42172973
465628233,116925166
465628233,703394216
465628233,73398465
465628233,381725074
465628233,839309103180697601
465628233,101736223
465628233,17572957
465628233,154263029
465628233,960943470390272006
465628233,117109734
465628233,3300493816
465628233,60613480
465628233,97100000
465628233,310603548
465628233,83917616
768533872564895744,3246537749
768533872564895744,345214995
768533872564895744,187982680
768533872564895744,41704249
768533872564895744,68507139
768533872564895744,208901797
768533872564895744,142454580
768533872564895744,373138480
768533872564895744,97100000
768533872564895744,56724999
768533872564895744,85867670
768533872564895744,110821941
768533872564895744,1183874792
768533872564895744,29202899
768533872564895744,242425204
768533872564895744,83917616
768533872564895744,1180020318
768533872564895744,123972285
768533872564895744,2874285407
768533872564895744,847591188332990466
76743724,41048726
76743724,333623378
76743724,25185308
76743724,823348278830002177
76743724,179584524
76743724,260871480
76743724,80403388
76743724,249408654
76743724,1733793840
76743724,74457555
76743724,30861738
76743724,127925615
76743724,254115362
76743724,136112883
76743724,150327476
76743724,202475762
76743724,1667890820
76743724,364529596
76743724,89109653
76743724,249439797
48144146,1733793840
48144146,136112883
48144146,198984928
48144146,38670671
48144146,150327476
48144146,151921927
48144146,595008217
48144146,456063053
48144146,25185308
48144146,76666825
48144146,57123884
48144146,46030112
48144146,110821941
48144146,105308592
48144146,117109734
48144146,114469124
48144146,175488530
48144146,295876773
48144146,1897857392
48144146,3374091909
507974310,284614660
507974310,338472735
507974310,71263146
507974310,190713465
507974310,208901797
507974310,174443391
507974310,631580827
507974310,72601999
507974310,219990061
507974310,154263029
507974310,373138480
507974310,568768561
507974310,834856830677430272
507974310,15930883
507974310,151624064
507974310,906610164
507974310,883080230352691201
507974310,139829433
507974310,137908875
507974310,89485410
101486124,722851538293501954
101486124,172822388
101486124,198984928
101486124,534679905
101486124,2499219806
101486124,142820741
101486124,2250278832
101486124,745370515372650496
101486124,960943470390272006
101486124,1362851972
101486124,325827558
101486124,38261736
101486124,166758431
101486124,19236074
101486124,142240353
101486124,79483727
101486124,3284817049
101486124,805752104
101486124,823348278830002177
101486124,373138480
72601999,242730842
72601999,22142090
72601999,858010830079758336
72601999,473338133
72601999,85867670
72601999,4924567721
72601999,38022021
72601999,38533136
72601999,219990061
72601999,39322843
72601999,259905646
72601999,130507583
72601999,716001255852740608
72601999,327385337
72601999,478892632
72601999,161306075
72601999,4923782098
72601999,133112225
72601999,35013719
72601999,186182226
123995688,437025531
123995688,101486124
123995688,57664761
123995688,15930883
123995688,195820318
123995688,214076026
123995688,308277226
123995688,2497329002
123995688,379072195
123995688,148825438
123995688,76666825
123995688,65440006
123995688,110758478
123995688,3387462790
123995688,734509116337577984
123995688,602129302
123995688,127588840
123995688,59515114
123995688,204857228
123995688,847387604
40974469,847591188332990466
40974469,42172973
40974469,229090782
40974469,915615485147910144
40974469,56385497
40974469,70144469
40974469,214076026
40974469,4924567721
40974469,61925350
40974469,175488530
40974469,70734968
40974469,116633016
40974469,173129929
40974469,166311912
40974469,179173812
40974469,143490635
40974469,161084107
40974469,87781992
40974469,289506642
40974469,158843124
883080230352691201,309295164
883080230352691201,46030112
883080230352691201,242581181
883080230352691201,236967368
883080230352691201,602853869
883080230352691201,533446944
883080230352691201,110301465
883080230352691201,143924206
883080230352691201,615721665
883080230352691201,262398126
883080230352691201,473338133
883080230352691201,64839766
883080230352691201,146985042
883080230352691201,64767902
883080230352691201,219990061
883080230352691201,312887235
883080230352691201,57664761
883080230352691201,108717093
883080230352691201,125360958
883080230352691201,760314871
198540232,87713796
198540232,2470183729
198540232,847591188332990466
198540232,720804330
198540232,487709592
198540232,90974409
198540232,185763733
198540232,823348278830002177
198540232,150336245
198540232,110259026
198540232,155428489
198540232,57664761
198540232,199811461
198540232,3246537749
198540232,587523556
198540232,289506642
198540232,25185308
198540232,2874285407
198540232,198984928
1362851972,38533136
1362851972,87713796
1362851972,49145792
1362851972,815911244
1362851972,3218656133
1362851972,337841802
1362851972,102769344
1362851972,281262004
1362851972,89572355
1362851972,1180020318
1362851972,39683468
1362851972,36087400
1362851972,57664761
1362851972,103288327
1362851972,92978851
1362851972,143285665
1362851972,18488699
1362851972,151100867
1362851972,631580827
1362851972,271551368
236616223,1180020318
236616223,287444289
236616223,176707598
236616223,197922102
236616223,1667809860
236616223,327385337
236616223,187586888
236616223,194168803
236616223,768533872564895744
236616223,3374091909
236616223,142833183
236616223,900479503
236616223,525889665
236616223,163535777
236616223,66895250
236616223,134615013
236616223,128342805
236616223,173129929
236616223,139419229
236616223,124492052
525889665,861928585
525889665,130507583
525889665,1601822730
525889665,198661930
525889665,162926902
525889665,1667890820
525889665,175806207
525889665,568768561
525889665,309295164
525889665,242581181
525889665,1180020318
525889665,143118452
525889665,172734110
525889665,277113936
525889665,60613480
525889665,155428489
525889665,2499219806
525889665,308158112
525889665,557927601
525889665,36276135
2400080066,130030682
2400080066,49681553
2400080066,97452391
2400080066,58648367
2400080066,20801337
2400080066,179584524
2400080066,256186607
2400080066,432655805
2400080066,1667809860
2400080066,3246537749
2400080066,557927601
2400080066,117109734
2400080066,191064021
2400080066,126672796
2400080066,277113936
2400080066,312887235
2400080066,167435593
2400080066,17813487
2400080066,2938831635
2400080066,974748966
1915063518,58650958
1915063518,286418059
1915063518,159950603
1915063518,242730842
1915063518,151624064
1915063518,514524361
1915063518,497511506
1915063518,280799144
1915063518,2812597937
1915063518,163341528
1915063518,15493583
1915063518,285180126
1915063518,143285665
1915063518,20560294
1915063518,631580827
1915063518,191116947
1915063518,1733793840
1915063518,59459771
1915063518,3246537749
1915063518,338472735
47858163,839309103180697601
47858163,69059849
47858163,117109734
47858163,67654599
47858163,622082899
47858163,135321834
47858163,202644027
47858163,69135570
47858163,174049509
47858163,423096569
47858163,2363288942
47858163,157202279
47858163,154670681
47858163,178463022
47858163,2202387091
47858163,62528273
47858163,175806207
47858163,41048726
47858163,137908875
47858163,373138480
163341528,36693568
163341528,1915063518
163341528,231277847
163341528,110590953
163341528,15493583
163341528,15537702
163341528,308257399
163341528,47132215
163341528,40680083
163341528,30166283
163341528,135321834
163341528,242730842
163341528,281182832
163341528,67962687
163341528,137908875
163341528,766210752
163341528,25490757
163341528,65770172
163341528,212288591
163341528,626592458
860563925800235008,939694364
860563925800235008,38670671
860563925800235008,182845963
860563925800235008,186182226
860563925800235008,127925615
860563925800235008,302794483
860563925800235008,1733793840
860563925800235008,86622012
860563925800235008,15537702
860563925800235008,67669365
860563925800235008,20801337
860563925800235008,39264035
860563925800235008,312887235
860563925800235008,20980846
860563925800235008,131596061
860563925800235008,2873771193
860563925800235008,34814904
860563925800235008,308257399
860563925800235008,937171166392979456
860563925800235008,69432342
52819651,1132257020
52819651,73007294
52819651,376967417
52819651,199811461
52819651,3246537749
52819651,823348278830002177
52819651,142820741
52819651,150372649
52819651,1707507866
52819651,56385497
52819651,62707798
52819651,589717092
52819651,245503605
52819651,987238170
52819651,456063053
52819651,256388684
52819651,73954053
52819651,155428489
52819651,89109653
52819651,117843789
83917616,768533872564895744
83917616,343644738
83917616,2499219806
83917616,544643751
83917616,2865328068
83917616,4924567721
83917616,747891746512736256
83917616,229548081
83917616,152010594
83917616,2762868178
83917616,883034568
83917616,2928997169
83917616,626592458
83917616,376410625
83917616,382419827
83917616,190713465
83917616,1180020318
83917616,603169314
83917616,411270582
83917616,1468122253
198984928,194168803
198984928,473338133
198984928,615721665
198984928,747891746512736256
198984928,358887972
198984928,71543713
198984928,217803304
198984928,176931171
198984928,226413599
198984928,256186607
198984928,1897857392
198984928,385498066
198984928,290032175
198984928,285343965
198984928,1096165346040561664
198984928,69432342
198984928,110821941
198984928,1132257020
198984928,386071764
198984928,97100000
18079284,933739074401251328
18079284,961458944882499585
18079284,960943470390272006
18079284,167435593
18079284,847591188332990466
18079284,156457945
18079284,136112883
18079284,142968962
18079284,1324417764
18079284,823348278830002177
18079284,819470120225566720
18079284,116917364
18079284,1096011415
18079284,325851006
18079284,141943866
18079284,747891746512736256
18079284,134938656
18079284,97448286
18079284,2411541594
18079284,4924567721
30861738,44151017
30861738,69059849
30861738,25490757
30861738,159950603
30861738,139518091
30861738,59459771
30861738,198984928
30861738,631580827
30861738,522627214
30861738,101486124
30861738,1180020318
30861738,345214995
30861738,373138480
30861738,172368909
30861738,61097151
30861738,2865328068
30861738,54203675
30861738,44197786
30861738,281262004
30861738,69135570
142968962,325775822
142968962,179285561
142968962,101486124
142968962,2873771193
2873771193,860563925800235008
2873771193,97100000
2873771193,140140285
2873771193,722851538293501954
2873771193,119431745
2873771193,108717093
2873771193,1180020318
2873771193,72601999
2873771193,67654599
2873771193,19236074
2873771193,20560294
2873771193,142240353
2873771193,124355265
2873771193,36087400
2873771193,38670671
2873771193,20801337
2873771193,15930883
2873771193,1733793840
2873771193,1096011415
2873771193,140634413
142968962,92855579
142968962,2253843594
2253843594,244659783
2253843594,987723554
2253843594,52558480
2253843594,626592458
2253843594,92978851
2253843594,3376511
2253843594,40533752
2253843594,703394216
2253843594,124355265
2253843594,62694426
2253843594,85892576
2253843594,2873771193
2253843594,168285907
2253843594,19236074
2253843594,38533136
2253843594,104861330
2253843594,233195976
2253843594,815911244
2253843594,41292729
2253843594,154533442
142968962,2939615002
142968962,53170393
53170393,189534765
53170393,772499748
53170393,204117584
53170393,64899098
53170393,2250278832
53170393,127588840
53170393,121471258
53170393,187982680
53170393,69059849
53170393,1324417764
53170393,251983977
53170393,960943470390272006
53170393,703394216
53170393,150327476
53170393,136112883
53170393,219661634
53170393,176931171
53170393,156456941
53170393,839309103180697601
53170393,49145792
142968962,265991513
265991513,553075553
265991513,534679905
265991513,33148967
265991513,123573420
265991513,21952958
265991513,246986569
265991513,987238170
265991513,345766788
265991513,150058141
265991513,44433584
265991513,118906931
265991513,85892576
265991513,160937916
265991513,625690866
265991513,106297032
265991513,1639423934
265991513,174154182
265991513,17868951
265991513,214119006
265991513,143490635
142968962,97452391
142968962,151088536
142968962,143285665
142968962,126204564
126204564,116633016
126204564,385498066
126204564,61018481
126204564,348116906
126204564,1601822730
126204564,150327476
126204564,139829433
126204564,148183388
126204564,295794437
126204564,2786484634
126204564,45383275
126204564,960943470390272006
126204564,373138480
126204564,236616223
126204564,113127283
126204564,598569284
126204564,151624064
126204564,174443391
126204564,847591188332990466
126204564,458755731
142968962,40533752
142968962,174049509
174049509,336145436
174049509,1093617259589832704
174049509,847591188332990466
174049509,2253843594
174049509,305807829
174049509,209801556
174049509,889776104
174049509,26610135
174049509,47858163
174049509,135124716
174049509,722851538293501954
142968962,3300493816
142968962,178463022
142968962,3376511
3376511,287444289
3376511,2938831635
3376511,36693568
3376511,79585327
3376511,4865221246
3376511,59824929
3376511,153180494
3376511,108711532
3376511,760314871
3376511,988520294284439554
3376511,53170393
3376511,127588840
3376511,193533203
3376511,120151795
3376511,783181572
3376511,497511506
3376511,74002504
3376511,302141241
3376511,383248517
3376511,4889381914
142968962,184590625
184590625,25185308
184590625,2891970376
184590625,14834302
184590625,937171166392979456
184590625,860563925800235008
184590625,35013719
184590625,19236074
184590625,63773715
184590625,3171885767
184590625,101486124
184590625,350862112
184590625,1915063518
184590625,137908875
184590625,47858163
184590625,1733793840
184590625,87713796
184590625,69135570
184590625,510423261
184590625,143285665
184590625,20560294
142968962,268322810
256388684,166549341
256388684,69679591
69679591,160777114
69679591,486043727
69679591,309295164
69679591,156457945
69679591,458755731
69679591,772499748
69679591,346047922
69679591,236967368
69679591,242581181
69679591,42890967
69679591,18079284
69679591,9633802
69679591,58037162
69679591,173129929
69679591,108717093
69679591,164345318
69679591,161084107
69679591,85892576
69679591,631580827
69679591,73954053
256388684,1638229543
256388684,476875939
256388684,48371942
48371942,333623378
48371942,284614660
48371942,214119006
48371942,122495812
48371942,170097878
48371942,883080230352691201
48371942,390431020
48371942,277212717
48371942,1523822252
48371942,132937730
48371942,105640257
48371942,47132215
48371942,18730977
48371942,168303922
48371942,1720868641
48371942,44557512
48371942,18079284
48371942,172590501
48371942,139388858
48371942,207255809
256388684,382352362
382352362,243942097
382352362,114469124
382352362,940425445
382352362,117843789
382352362,91383477
382352362,1837388432
382352362,21575300
382352362,39322843
382352362,78729388
382352362,160777114
382352362,19220139
382352362,161327117
382352362,2769478040
382352362,50314714
382352362,20560294
382352362,3100417523
382352362,161084107
382352362,166956582
382352362,185388944
382352362,53486002
256388684,166433535
166433535,282750421
166433535,601948106
166433535,161327117
166433535,277113936
166433535,358917312
166433535,312422930
166433535,250928296
166433535,95684520
166433535,26536125
166433535,456063053
166433535,369667470
166433535,382995426
166433535,9633802
166433535,162629166
166433535,176395929
166433535,38302723
166433535,166608099
166433535,136130333
166433535,18396299
166433535,247816345
256388684,38886656
38886656,1556552341
38886656,3100417523
38886656,1915063518
38886656,933739074401251328
38886656,22488241
38886656,437025531
38886656,473216817
38886656,486043727
38886656,25185308
38886656,198984928
38886656,823348278830002177
38886656,61097151
38886656,268322810
38886656,137908875
38886656,83917616
38886656,151624064
38886656,491619082
38886656,516101547
38886656,1920140406
38886656,448087712
256388684,242730842
256388684,231528757
231528757,1323856472
231528757,247816345
231528757,1652073972
231528757,169065561
231528757,456063053
231528757,2762868178
231528757,116518454
231528757,61018481
231528757,253582640
231528757,473216817
231528757,61519237
231528757,829117218063515648
231528757,179173812
231528757,143490635
231528757,161084107
231528757,4899563849
231528757,1615741063
231528757,67985464
231528757,182103541
231528757,52848989
256388684,491679938
491679938,9633802
491679938,2924803627
491679938,60613480
491679938,622082899
491679938,17813487
491679938,16578268
491679938,167435593
491679938,248725806
491679938,247816345
491679938,269039712
491679938,491655578
491679938,606824782
491679938,256388684
491679938,61097151
491679938,577436040
491679938,69202062
491679938,35013719
491679938,143835534
491679938,192611378
491679938,257054178
256388684,67962687
67962687,1012847731512168449
67962687,3218656133
67962687,458755731
67962687,152029842
67962687,69059849
67962687,2499219806
67962687,163341528
67962687,182845963
67962687,9633802
67962687,128009878
67962687,173129929
67962687,15404821
67962687,38008997
67962687,82097571
67962687,166654578
67962687,243239970
67962687,185664896
67962687,197498717
67962687,1920140406
67962687,26946244
256388684,42517526
256388684,158149080
158149080,123284016
158149080,158431451
158149080,143835534
158149080,309396750
158149080,19236074
158149080,117109734
158149080,132937730
158149080,124355265
158149080,1093617259589832704
158149080,262398126
158149080,244272083
158149080,201398373
158149080,20560294
158149080,159950603
158149080,139518091
158149080,114469124
158149080,486043727
158149080,25490757
158149080,487709592
158149080,86622012
256388684,606824782
606824782,167435593
606824782,247816345
606824782,79908188
606824782,244272083
606824782,920198755
606824782,177641139
606824782,189144412
606824782,252393929
606824782,198375429
606824782,376586490
606824782,1413381680
606824782,200177547
606824782,364529596
606824782,456279226
606824782,382115322
606824782,3373492132
606824782,277113936
606824782,116518454
606824782,189534765
606824782,179285561
256388684,362727579
362727579,622082899
362727579,253582640
362727579,580280979
362727579,122480792
362727579,509497243
362727579,268448506
362727579,383603475
362727579,168303922
362727579,39322843
362727579,139518091
362727579,243942097
362727579,432655805
362727579,76666825
362727579,147993143
362727579,195476107
362727579,71291628
362727579,58645164
362727579,22142090
362727579,191116947
362727579,143285665
256388684,491655578
491655578,567912612
491655578,177641139
491655578,125981120
491655578,136515383
491655578,601231492
491655578,244659783
491655578,250928296
491655578,476875939
491655578,249461136
491655578,1206798535
491655578,123284016
491655578,79585327
491655578,248725806
491655578,622082899
491655578,40533752
491655578,73954053
491655578,606824782
491655578,192611378
491655578,139829433
491655578,117109734
256388684,161280980
161280980,15232111
161280980,4889381914
161280980,126204564
161280980,130359251
161280980,69059849
161280980,450135573
161280980,44946232
161280980,179764916
161280980,522627214
161280980,87781992
161280980,87713796
161280980,436127369
161280980,273452117
161280980,915615485147910144
161280980,163341528
161280980,35013719
161280980,269039712
161280980,25185308
161280980,20801337
161280980,72601999
256388684,89528007
89528007,21679761
89528007,423096945
89528007,184665684
89528007,21952958
89528007,883080230352691201
89528007,135321834
89528007,3100417523
89528007,42890967
89528007,83480932
89528007,39863994
89528007,52756754
89528007,92997339
89528007,190755402
